lo_id,tags,type,language,requires_mastery,pedagogical_weight,duration_min,accuracy
b301,42|182|34|183,question,en,0.0,1.0,0.5,0.5
b306,183|27|24|182|33,question,en,0.0,1.0,0.5,0.5
b308,35|30|34|182|181,question,en,0.0,1.0,0.5,0.5
b1148,183|24|23|181|25,question,en,0.0,1.0,0.5,0.5
b1149,184|182|48|24,question,en,0.0,1.0,0.5,0.5
b1151,182|184|24|43,question,en,0.0,1.0,0.5,0.5
b1152,181|184|33|24,question,en,0.0,1.0,0.5,0.5
b1154,28|29|184|181,question,en,0.0,1.0,0.5,0.5
b1156,181|31|32|182,question,en,0.0,1.0,0.5,0.5
b1159,183|44|30|45|181,question,en,0.0,1.0,0.5,0.5
b1161,183|27|24|181|25,question,en,0.0,1.0,0.5,0.5
b1167,179|35|34|182|181,question,en,0.0,1.0,0.5,0.5
b1168,181|183|31|32,question,en,0.0,1.0,0.5,0.5
b1169,183|182|24|40,question,en,0.0,1.0,0.5,0.5
b1170,28|29|181|182,question,en,0.0,1.0,0.5,0.5
b1171,184|36|37|182,question,en,0.0,1.0,0.5,0.5
b1172,181|183|24|40,question,en,0.0,1.0,0.5,0.5
b1174,183|42|30|34|182,question,en,0.0,1.0,0.5,0.5
b1176,28|29|184|181,question,en,0.0,1.0,0.5,0.5
b6676,121,question,en,0.0,1.0,0.5,0.5
b6677,87,question,en,0.0,1.0,0.5,0.5
b6678,120,question,en,0.0,1.0,0.5,0.5
b6679,120,question,en,0.0,1.0,0.5,0.5
b6680,120,question,en,0.0,1.0,0.5,0.5
b6681,95,question,en,0.0,1.0,0.5,0.5
b6682,120,question,en,0.0,1.0,0.5,0.5
b6683,120,question,en,0.0,1.0,0.5,0.5
b6684,87,question,en,0.0,1.0,0.5,0.5
b6685,120,question,en,0.0,1.0,0.5,0.5
b6686,87,question,en,0.0,1.0,0.5,0.5
b6687,87,question,en,0.0,1.0,0.5,0.5
b6688,95,question,en,0.0,1.0,0.5,0.5
b6689,87,question,en,0.0,1.0,0.5,0.5
b6690,87,question,en,0.0,1.0,0.5,0.5
b6691,120,question,en,0.0,1.0,0.5,0.5
b6692,95,question,en,0.0,1.0,0.5,0.5
b6693,87,question,en,0.0,1.0,0.5,0.5
b6694,90,question,en,0.0,1.0,0.5,0.5
b6695,120,question,en,0.0,1.0,0.5,0.5
b6696,120,question,en,0.0,1.0,0.5,0.5
b6697,95,question,en,0.0,1.0,0.5,0.5
b6698,121,question,en,0.0,1.0,0.5,0.5
b6699,119,question,en,0.0,1.0,0.5,0.5
b6700,93,question,en,0.0,1.0,0.5,0.5
b6701,121,question,en,0.0,1.0,0.5,0.5
b6702,109,question,en,0.0,1.0,0.5,0.5
b6703,123,question,en,0.0,1.0,0.5,0.5
b6704,121,question,en,0.0,1.0,0.5,0.5
b6705,93,question,en,0.0,1.0,0.5,0.5
b6706,119,question,en,0.0,1.0,0.5,0.5
b6707,95,question,en,0.0,1.0,0.5,0.5
b6708,119,question,en,0.0,1.0,0.5,0.5
b6709,107,question,en,0.0,1.0,0.5,0.5
b6710,128,question,en,0.0,1.0,0.5,0.5
b6711,121,question,en,0.0,1.0,0.5,0.5
b6712,87,question,en,0.0,1.0,0.5,0.5
b6713,80,question,en,0.0,1.0,0.5,0.5
b6714,87,question,en,0.0,1.0,0.5,0.5
b6715,79,question,en,0.0,1.0,0.5,0.5
b6716,119,question,en,0.0,1.0,0.5,0.5
b6717,128,question,en,0.0,1.0,0.5,0.5
b6718,119,question,en,0.0,1.0,0.5,0.5
b6719,93,question,en,0.0,1.0,0.5,0.5
b6720,128,question,en,0.0,1.0,0.5,0.5
b6721,112,question,en,0.0,1.0,0.5,0.5
b6722,119,question,en,0.0,1.0,0.5,0.5
b6723,122,question,en,0.0,1.0,0.5,0.5
b6724,93,question,en,0.0,1.0,0.5,0.5
b6725,121,question,en,0.0,1.0,0.5,0.5
b6726,109,question,en,0.0,1.0,0.5,0.5
b6727,112,question,en,0.0,1.0,0.5,0.5
b6728,93,question,en,0.0,1.0,0.5,0.5
b6729,79,question,en,0.0,1.0,0.5,0.5
b6730,93,question,en,0.0,1.0,0.5,0.5
b6731,119,question,en,0.0,1.0,0.5,0.5
b6732,119,question,en,0.0,1.0,0.5,0.5
b6733,95,question,en,0.0,1.0,0.5,0.5
b6734,119,question,en,0.0,1.0,0.5,0.5
b6735,121,question,en,0.0,1.0,0.5,0.5
b6736,95,question,en,0.0,1.0,0.5,0.5
b6737,112,question,en,0.0,1.0,0.5,0.5
b6738,119,question,en,0.0,1.0,0.5,0.5
b6739,79,question,en,0.0,1.0,0.5,0.5
b6740,144,question,en,0.0,1.0,0.5,0.5
b6741,120,question,en,0.0,1.0,0.5,0.5
b6742,93,question,en,0.0,1.0,0.5,0.5
b6743,99,question,en,0.0,1.0,0.5,0.5
b6744,120,question,en,0.0,1.0,0.5,0.5
b6745,142,question,en,0.0,1.0,0.5,0.5
b6746,99,question,en,0.0,1.0,0.5,0.5
b6747,87,question,en,0.0,1.0,0.5,0.5
b6748,95,question,en,0.0,1.0,0.5,0.5
b6749,121,question,en,0.0,1.0,0.5,0.5
b6750,128,question,en,0.0,1.0,0.5,0.5
b6751,112,question,en,0.0,1.0,0.5,0.5
b6752,119,question,en,0.0,1.0,0.5,0.5
b6753,112,question,en,0.0,1.0,0.5,0.5
b6754,112,question,en,0.0,1.0,0.5,0.5
b6755,112,question,en,0.0,1.0,0.5,0.5
b6756,123,question,en,0.0,1.0,0.5,0.5
b6757,119,question,en,0.0,1.0,0.5,0.5
b6758,119,question,en,0.0,1.0,0.5,0.5
b6759,119,question,en,0.0,1.0,0.5,0.5
b6760,107,question,en,0.0,1.0,0.5,0.5
b6761,79,question,en,0.0,1.0,0.5,0.5
b6762,93,question,en,0.0,1.0,0.5,0.5
b6763,120,question,en,0.0,1.0,0.5,0.5
b6764,90,question,en,0.0,1.0,0.5,0.5
b6765,109,question,en,0.0,1.0,0.5,0.5
b6766,122,question,en,0.0,1.0,0.5,0.5
b6767,87,question,en,0.0,1.0,0.5,0.5
b6768,144,question,en,0.0,1.0,0.5,0.5
b6769,107,question,en,0.0,1.0,0.5,0.5
b6770,109,question,en,0.0,1.0,0.5,0.5
b6771,120,question,en,0.0,1.0,0.5,0.5
b6772,119,question,en,0.0,1.0,0.5,0.5
b6773,79,question,en,0.0,1.0,0.5,0.5
b6774,130,question,en,0.0,1.0,0.5,0.5
b6775,128,question,en,0.0,1.0,0.5,0.5
b848,181|183|48|24,question,en,0.0,1.0,0.5,0.5
b849,183|185|24|40,question,en,0.0,1.0,0.5,0.5
b850,183|185|26|24,question,en,0.0,1.0,0.5,0.5
b853,183|31|32|185,question,en,0.0,1.0,0.5,0.5
b854,24|23|185|181|25,question,en,0.0,1.0,0.5,0.5
b855,181|185|34|35,question,en,0.0,1.0,0.5,0.5
b857,179|183|31|32|185,question,en,0.0,1.0,0.5,0.5
b858,181|50|185|24,question,en,0.0,1.0,0.5,0.5
b861,41|185|181|24,question,en,0.0,1.0,0.5,0.5
b862,183|24|23|181|25,question,en,0.0,1.0,0.5,0.5
b863,183|31|32|185,question,en,0.0,1.0,0.5,0.5
b864,185|31|32|183,question,en,0.0,1.0,0.5,0.5
b866,44|45|185|183,question,en,0.0,1.0,0.5,0.5
b867,179|183|35|185|34,question,en,0.0,1.0,0.5,0.5
b868,41|185|181|24,question,en,0.0,1.0,0.5,0.5
b869,181|44|45|184,question,en,0.0,1.0,0.5,0.5
b870,179|31|184|32|30|185,question,en,0.0,1.0,0.5,0.5
b874,183|30|185|36|37,question,en,0.0,1.0,0.5,0.5
b875,185|183|34|35,question,en,0.0,1.0,0.5,0.5
b876,179|44|45|185|181,question,en,0.0,1.0,0.5,0.5
b877,28|179|183|184|29,question,en,0.0,1.0,0.5,0.5
b397,181|50|183|24,question,en,0.0,1.0,0.5,0.5
b398,183|184|24|30|43,question,en,0.0,1.0,0.5,0.5
b399,31|32|30|185|181,question,en,0.0,1.0,0.5,0.5
b400,183|47|185|46,question,en,0.0,1.0,0.5,0.5
b401,24|23|185|181|25,question,en,0.0,1.0,0.5,0.5
b402,183|24|26|30|181,question,en,0.0,1.0,0.5,0.5
b403,183|44|184|30|45,question,en,0.0,1.0,0.5,0.5
b405,181|39|185|38,question,en,0.0,1.0,0.5,0.5
b406,181|183|47|46,question,en,0.0,1.0,0.5,0.5
b408,42|31|185|183,question,en,0.0,1.0,0.5,0.5
b410,181|44|45|185,question,en,0.0,1.0,0.5,0.5
b411,42|30|34|185|181,question,en,0.0,1.0,0.5,0.5
b413,181|39|183|38,question,en,0.0,1.0,0.5,0.5
b414,42|30|34|185|181,question,en,0.0,1.0,0.5,0.5
b415,41|185|181|24,question,en,0.0,1.0,0.5,0.5
b417,183|184|26|24,question,en,0.0,1.0,0.5,0.5
b420,183|185|24|40,question,en,0.0,1.0,0.5,0.5
b8302,44|184|183|30|49,question,en,0.0,1.0,0.5,0.5
b514,181|183|33|24,question,en,0.0,1.0,0.5,0.5
b516,179|44|183|45|185,question,en,0.0,1.0,0.5,0.5
b518,181|185|24|25,question,en,0.0,1.0,0.5,0.5
b519,30|185|181|36|37,question,en,0.0,1.0,0.5,0.5
b520,183|185|24|25,question,en,0.0,1.0,0.5,0.5
b521,24|40|30|185|181,question,en,0.0,1.0,0.5,0.5
b523,179|42|30|34|185|181,question,en,0.0,1.0,0.5,0.5
b524,181|185|31|32,question,en,0.0,1.0,0.5,0.5
b525,181|183|34|35,question,en,0.0,1.0,0.5,0.5
b526,28|29|185|183,question,en,0.0,1.0,0.5,0.5
b527,179|183|35|185|34,question,en,0.0,1.0,0.5,0.5
b528,183|24|40|30|185,question,en,0.0,1.0,0.5,0.5
b529,183|24|30|185|50,question,en,0.0,1.0,0.5,0.5
b530,185|31|32|183,question,en,0.0,1.0,0.5,0.5
b531,181|185|34|35,question,en,0.0,1.0,0.5,0.5
b532,181|50|184|24,question,en,0.0,1.0,0.5,0.5
b534,181|42|34|185,question,en,0.0,1.0,0.5,0.5
b538,185|31|32|183,question,en,0.0,1.0,0.5,0.5
b539,179|35|185|34|181,question,en,0.0,1.0,0.5,0.5
b540,28|45|184|183,question,en,0.0,1.0,0.5,0.5
b7929,53|60|181|56|54,question,en,0.0,1.0,0.5,0.5
b7930,184|53|59|52|54,question,en,0.0,1.0,0.5,0.5
b7931,53|185|59|55|54,question,en,0.0,1.0,0.5,0.5
b7932,56|183|60|54,question,en,0.0,1.0,0.5,0.5
b7933,184|68|55|56|54,question,en,0.0,1.0,0.5,0.5
b7934,181|53|63|52,question,en,0.0,1.0,0.5,0.5
b7935,56|183|54|67,question,en,0.0,1.0,0.5,0.5
b7936,185|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b7937,53|63|181|54|52,question,en,0.0,1.0,0.5,0.5
b7938,184|60|52|56|54,question,en,0.0,1.0,0.5,0.5
b823,181|183|24|40,question,en,0.0,1.0,0.5,0.5
b824,50|184|182|24,question,en,0.0,1.0,0.5,0.5
b825,183|47|46|182,question,en,0.0,1.0,0.5,0.5
b826,184|31|32|30|182,question,en,0.0,1.0,0.5,0.5
b827,39|184|182|38,question,en,0.0,1.0,0.5,0.5
b829,181|184|48|24,question,en,0.0,1.0,0.5,0.5
b830,28|184|27|45|182,question,en,0.0,1.0,0.5,0.5
b831,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b832,184|31|32|30|181,question,en,0.0,1.0,0.5,0.5
b833,41|183|184|24,question,en,0.0,1.0,0.5,0.5
b834,181|184|33|24,question,en,0.0,1.0,0.5,0.5
b835,181|183|36|37,question,en,0.0,1.0,0.5,0.5
b836,181|50|184|24,question,en,0.0,1.0,0.5,0.5
b837,183|42|30|34|181,question,en,0.0,1.0,0.5,0.5
b838,179|183|184|35|34,question,en,0.0,1.0,0.5,0.5
b840,184|182|34|35,question,en,0.0,1.0,0.5,0.5
b842,42|182|34|183,question,en,0.0,1.0,0.5,0.5
b843,181|182|26|24,question,en,0.0,1.0,0.5,0.5
b845,42|183|34|182,question,en,0.0,1.0,0.5,0.5
b846,181|31|32|182,question,en,0.0,1.0,0.5,0.5
b847,182|184|33|24,question,en,0.0,1.0,0.5,0.5
b423,183|185|24|25,question,en,0.0,1.0,0.5,0.5
b424,183|27|24|26|185,question,en,0.0,1.0,0.5,0.5
b425,181|183|36|37,question,en,0.0,1.0,0.5,0.5
b427,183|185|24|40,question,en,0.0,1.0,0.5,0.5
b428,181|185|24|40,question,en,0.0,1.0,0.5,0.5
b430,181|185|36|37,question,en,0.0,1.0,0.5,0.5
b431,179|183|24|185|43,question,en,0.0,1.0,0.5,0.5
b432,41|185|181|24,question,en,0.0,1.0,0.5,0.5
b435,41|27|24|185|181,question,en,0.0,1.0,0.5,0.5
b439,44|185|49|183,question,en,0.0,1.0,0.5,0.5
b440,185|31|32|183,question,en,0.0,1.0,0.5,0.5
b442,181|39|185|38,question,en,0.0,1.0,0.5,0.5
b444,28|179|184|30|29|185,question,en,0.0,1.0,0.5,0.5
b445,28|29|181|185,question,en,0.0,1.0,0.5,0.5
b446,183|184|34|35,question,en,0.0,1.0,0.5,0.5
b447,183|27|46|181|47,question,en,0.0,1.0,0.5,0.5
b448,179|183|35|30|185|34,question,en,0.0,1.0,0.5,0.5
b449,41|179|183|24|185,question,en,0.0,1.0,0.5,0.5
b451,184|31|32|183,question,en,0.0,1.0,0.5,0.5
b8331,53|194|182|56|54,question,en,0.0,1.0,0.5,0.5
b8332,194|181|54|52,question,en,0.0,1.0,0.5,0.5
b8333,183|53|194|56|54,question,en,0.0,1.0,0.5,0.5
b8334,194|53|182|52,question,en,0.0,1.0,0.5,0.5
b8335,194|53|181|52,question,en,0.0,1.0,0.5,0.5
b8336,183|53|194|54|58,question,en,0.0,1.0,0.5,0.5
b8338,183|194|56|54|58,question,en,0.0,1.0,0.5,0.5
b1867,52|56|182|70,question,en,0.0,1.0,0.5,0.5
b1868,53|182|59|52|54,question,en,0.0,1.0,0.5,0.5
b1869,55|56|182|70,question,en,0.0,1.0,0.5,0.5
b1870,63|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b1871,66|53|182|52|55,question,en,0.0,1.0,0.5,0.5
b1873,52|56|182|59,question,en,0.0,1.0,0.5,0.5
b1874,53|60|182|56|54,question,en,0.0,1.0,0.5,0.5
b1875,52|54|182|67,question,en,0.0,1.0,0.5,0.5
b1876,182|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b7149,145,question,en,0.0,1.0,0.5,0.5
b7150,145,question,en,0.0,1.0,0.5,0.5
b7151,145,question,en,0.0,1.0,0.5,0.5
b7152,145,question,en,0.0,1.0,0.5,0.5
b7153,145,question,en,0.0,1.0,0.5,0.5
b7154,140,question,en,0.0,1.0,0.5,0.5
b7155,140,question,en,0.0,1.0,0.5,0.5
b7156,140,question,en,0.0,1.0,0.5,0.5
b7157,140,question,en,0.0,1.0,0.5,0.5
b7158,140,question,en,0.0,1.0,0.5,0.5
b7159,112,question,en,0.0,1.0,0.5,0.5
b7160,112,question,en,0.0,1.0,0.5,0.5
b7161,112,question,en,0.0,1.0,0.5,0.5
b7162,112,question,en,0.0,1.0,0.5,0.5
b7163,112,question,en,0.0,1.0,0.5,0.5
b7164,136,question,en,0.0,1.0,0.5,0.5
b7165,136,question,en,0.0,1.0,0.5,0.5
b7166,136,question,en,0.0,1.0,0.5,0.5
b7167,136,question,en,0.0,1.0,0.5,0.5
b7168,136,question,en,0.0,1.0,0.5,0.5
b7169,136,question,en,0.0,1.0,0.5,0.5
b7170,136,question,en,0.0,1.0,0.5,0.5
b7171,136,question,en,0.0,1.0,0.5,0.5
b7172,141,question,en,0.0,1.0,0.5,0.5
b7173,141,question,en,0.0,1.0,0.5,0.5
b7174,141,question,en,0.0,1.0,0.5,0.5
b7175,141,question,en,0.0,1.0,0.5,0.5
b7176,141,question,en,0.0,1.0,0.5,0.5
b7177,141,question,en,0.0,1.0,0.5,0.5
b7178,141,question,en,0.0,1.0,0.5,0.5
b7179,141,question,en,0.0,1.0,0.5,0.5
b7180,141,question,en,0.0,1.0,0.5,0.5
b452,181|183|24|43,question,en,0.0,1.0,0.5,0.5
b453,184|182|26|24,question,en,0.0,1.0,0.5,0.5
b454,183|182|24|40,question,en,0.0,1.0,0.5,0.5
b455,184|24|23|182|33,question,en,0.0,1.0,0.5,0.5
b456,181|44|45|184,question,en,0.0,1.0,0.5,0.5
b457,183|24|23|182|25,question,en,0.0,1.0,0.5,0.5
b458,181|184|48|24,question,en,0.0,1.0,0.5,0.5
b461,184|24|30|181|33,question,en,0.0,1.0,0.5,0.5
b466,28|29|181|183,question,en,0.0,1.0,0.5,0.5
b467,183|184|27|46|47,question,en,0.0,1.0,0.5,0.5
b468,181|50|183|24,question,en,0.0,1.0,0.5,0.5
b469,28|179|184|29|182,question,en,0.0,1.0,0.5,0.5
b470,179|184|27|24|26|181,question,en,0.0,1.0,0.5,0.5
b471,179|183|42|34|182,question,en,0.0,1.0,0.5,0.5
b473,181|183|24|43,question,en,0.0,1.0,0.5,0.5
b474,183|31|32|182,question,en,0.0,1.0,0.5,0.5
b475,181|36|37|182,question,en,0.0,1.0,0.5,0.5
b476,184|31|32|182,question,en,0.0,1.0,0.5,0.5
b477,181|44|45|183,question,en,0.0,1.0,0.5,0.5
b478,42|184|34|182,question,en,0.0,1.0,0.5,0.5
b479,179|183|24|40|182,question,en,0.0,1.0,0.5,0.5
b8312,44|184|27|181|49,question,en,0.0,1.0,0.5,0.5
b8314,44|184|30|181|49,question,en,0.0,1.0,0.5,0.5
b12127,181|182|33|24,question,en,0.0,1.0,0.5,0.5
b12128,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12129,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12130,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12131,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12132,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12133,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12134,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b12135,181|184|24|43,question,en,0.0,1.0,0.5,0.5
b12136,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b11660,150|155|178|153|158|163|196,question,en,0.0,1.0,0.5,0.5
b11661,150|175|155|196|178|153|158|151,question,en,0.0,1.0,0.5,0.5
b1917,184|53|63|52|54,question,en,0.0,1.0,0.5,0.5
b1918,179|66|53|181|55|52,question,en,0.0,1.0,0.5,0.5
b1919,64|185|52|56|55,question,en,0.0,1.0,0.5,0.5
b1921,59|181|56|54|52,question,en,0.0,1.0,0.5,0.5
b1922,181|53|59|52,question,en,0.0,1.0,0.5,0.5
b1923,53|67|185|52|55,question,en,0.0,1.0,0.5,0.5
b1925,56|184|60|54,question,en,0.0,1.0,0.5,0.5
b1926,179|64|185|52|56|55,question,en,0.0,1.0,0.5,0.5
b596,181|183|33|24,question,en,0.0,1.0,0.5,0.5
b597,41|184|182|24,question,en,0.0,1.0,0.5,0.5
b599,50|184|24|182,question,en,0.0,1.0,0.5,0.5
b601,183|182|33|24,question,en,0.0,1.0,0.5,0.5
b604,181|182|24|25,question,en,0.0,1.0,0.5,0.5
b605,181|184|37|38,question,en,0.0,1.0,0.5,0.5
b606,183|184|36|37,question,en,0.0,1.0,0.5,0.5
b607,181|184|34|35,question,en,0.0,1.0,0.5,0.5
b609,181|39|184|38,question,en,0.0,1.0,0.5,0.5
b612,28|29|181|183,question,en,0.0,1.0,0.5,0.5
b615,183|31|32|30|182,question,en,0.0,1.0,0.5,0.5
b622,184|182|34|35,question,en,0.0,1.0,0.5,0.5
b623,41|183|182|24,question,en,0.0,1.0,0.5,0.5
b624,184|31|32|182,question,en,0.0,1.0,0.5,0.5
b2058,57|60|182|52|56,question,en,0.0,1.0,0.5,0.5
b2059,183|53|59|52|55,question,en,0.0,1.0,0.5,0.5
b2061,59|181|56|55|52,question,en,0.0,1.0,0.5,0.5
b2062,66|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b2063,53|57|59|181|52,question,en,0.0,1.0,0.5,0.5
b2066,53|182|59|56|58,question,en,0.0,1.0,0.5,0.5
b2076,56|54|182|70,question,en,0.0,1.0,0.5,0.5
b2077,52|56|182|67,question,en,0.0,1.0,0.5,0.5
b3162,132,question,en,0.0,1.0,0.5,0.5
b3163,132,question,en,0.0,1.0,0.5,0.5
b3164,132,question,en,0.0,1.0,0.5,0.5
b3165,132,question,en,0.0,1.0,0.5,0.5
b3166,71,question,en,0.0,1.0,0.5,0.5
b3167,71,question,en,0.0,1.0,0.5,0.5
b3168,71,question,en,0.0,1.0,0.5,0.5
b3169,71,question,en,0.0,1.0,0.5,0.5
b3170,71,question,en,0.0,1.0,0.5,0.5
b3171,71,question,en,0.0,1.0,0.5,0.5
b3172,71,question,en,0.0,1.0,0.5,0.5
b3173,71,question,en,0.0,1.0,0.5,0.5
b3174,71,question,en,0.0,1.0,0.5,0.5
b3175,71,question,en,0.0,1.0,0.5,0.5
b3176,71,question,en,0.0,1.0,0.5,0.5
b3177,71,question,en,0.0,1.0,0.5,0.5
b3178,71,question,en,0.0,1.0,0.5,0.5
b3179,71,question,en,0.0,1.0,0.5,0.5
b3180,71,question,en,0.0,1.0,0.5,0.5
b3181,71,question,en,0.0,1.0,0.5,0.5
b3182,71,question,en,0.0,1.0,0.5,0.5
b3183,71,question,en,0.0,1.0,0.5,0.5
b3184,71,question,en,0.0,1.0,0.5,0.5
b3185,71,question,en,0.0,1.0,0.5,0.5
b3186,71,question,en,0.0,1.0,0.5,0.5
b3187,71,question,en,0.0,1.0,0.5,0.5
b3188,71,question,en,0.0,1.0,0.5,0.5
b3189,71,question,en,0.0,1.0,0.5,0.5
b3190,71,question,en,0.0,1.0,0.5,0.5
b3191,71,question,en,0.0,1.0,0.5,0.5
b3192,71,question,en,0.0,1.0,0.5,0.5
b3193,71,question,en,0.0,1.0,0.5,0.5
b3194,71,question,en,0.0,1.0,0.5,0.5
b3195,71,question,en,0.0,1.0,0.5,0.5
b3196,71,question,en,0.0,1.0,0.5,0.5
b3197,71,question,en,0.0,1.0,0.5,0.5
b3198,71,question,en,0.0,1.0,0.5,0.5
b3199,71,question,en,0.0,1.0,0.5,0.5
b3200,71,question,en,0.0,1.0,0.5,0.5
b3201,71,question,en,0.0,1.0,0.5,0.5
b3202,71,question,en,0.0,1.0,0.5,0.5
b3203,71,question,en,0.0,1.0,0.5,0.5
b3204,71,question,en,0.0,1.0,0.5,0.5
b3205,71,question,en,0.0,1.0,0.5,0.5
b3206,71,question,en,0.0,1.0,0.5,0.5
b3207,71,question,en,0.0,1.0,0.5,0.5
b3208,71,question,en,0.0,1.0,0.5,0.5
b3209,71,question,en,0.0,1.0,0.5,0.5
b3210,71,question,en,0.0,1.0,0.5,0.5
b3212,71,question,en,0.0,1.0,0.5,0.5
b3213,71,question,en,0.0,1.0,0.5,0.5
b3215,71,question,en,0.0,1.0,0.5,0.5
b3216,71,question,en,0.0,1.0,0.5,0.5
b3217,71,question,en,0.0,1.0,0.5,0.5
b3218,71,question,en,0.0,1.0,0.5,0.5
b3219,83,question,en,0.0,1.0,0.5,0.5
b3220,71,question,en,0.0,1.0,0.5,0.5
b3221,71,question,en,0.0,1.0,0.5,0.5
b3222,71,question,en,0.0,1.0,0.5,0.5
b3223,71,question,en,0.0,1.0,0.5,0.5
b3224,71,question,en,0.0,1.0,0.5,0.5
b3226,71,question,en,0.0,1.0,0.5,0.5
b3227,71,question,en,0.0,1.0,0.5,0.5
b3229,71,question,en,0.0,1.0,0.5,0.5
b3230,71,question,en,0.0,1.0,0.5,0.5
b3231,71,question,en,0.0,1.0,0.5,0.5
b3232,71,question,en,0.0,1.0,0.5,0.5
b3233,71,question,en,0.0,1.0,0.5,0.5
b3235,71,question,en,0.0,1.0,0.5,0.5
b3236,71,question,en,0.0,1.0,0.5,0.5
b3237,71,question,en,0.0,1.0,0.5,0.5
b3238,71,question,en,0.0,1.0,0.5,0.5
b3239,71,question,en,0.0,1.0,0.5,0.5
b3240,71,question,en,0.0,1.0,0.5,0.5
b3241,71,question,en,0.0,1.0,0.5,0.5
b3242,71,question,en,0.0,1.0,0.5,0.5
b3244,71,question,en,0.0,1.0,0.5,0.5
b3246,83,question,en,0.0,1.0,0.5,0.5
b3247,71,question,en,0.0,1.0,0.5,0.5
b3248,71,question,en,0.0,1.0,0.5,0.5
b3251,71,question,en,0.0,1.0,0.5,0.5
b3254,71,question,en,0.0,1.0,0.5,0.5
b3256,71,question,en,0.0,1.0,0.5,0.5
b3257,71,question,en,0.0,1.0,0.5,0.5
b3258,71,question,en,0.0,1.0,0.5,0.5
b1376,181|183|24|43,question,en,0.0,1.0,0.5,0.5
b1377,184|182|24|25,question,en,0.0,1.0,0.5,0.5
b1378,42|183|34|182,question,en,0.0,1.0,0.5,0.5
b1379,182|184|48|24,question,en,0.0,1.0,0.5,0.5
b1380,181|184|26|24,question,en,0.0,1.0,0.5,0.5
b1381,28|29|182|183,question,en,0.0,1.0,0.5,0.5
b1382,181|184|24|43,question,en,0.0,1.0,0.5,0.5
b1383,182|184|24|40,question,en,0.0,1.0,0.5,0.5
b1384,44|30|45|182|181,question,en,0.0,1.0,0.5,0.5
b1385,28|184|30|29|181,question,en,0.0,1.0,0.5,0.5
b1387,181|184|24|40,question,en,0.0,1.0,0.5,0.5
b1388,41|183|184|24,question,en,0.0,1.0,0.5,0.5
b1389,28|29|184|181,question,en,0.0,1.0,0.5,0.5
b1391,183|184|26|24,question,en,0.0,1.0,0.5,0.5
b1392,181|42|34|183,question,en,0.0,1.0,0.5,0.5
b1396,181|182|24|25,question,en,0.0,1.0,0.5,0.5
b1397,181|183|26|24,question,en,0.0,1.0,0.5,0.5
b1399,35|30|34|182|181,question,en,0.0,1.0,0.5,0.5
b1400,184|47|46|182,question,en,0.0,1.0,0.5,0.5
b935,179|183|184|24|50,question,en,0.0,1.0,0.5,0.5
b937,28|183|32|181,question,en,0.0,1.0,0.5,0.5
b939,50|183|184|24,question,en,0.0,1.0,0.5,0.5
b941,181|184|24|43,question,en,0.0,1.0,0.5,0.5
b942,42|184|34|183,question,en,0.0,1.0,0.5,0.5
b943,181|44|45|182,question,en,0.0,1.0,0.5,0.5
b947,183|27|24|40|181,question,en,0.0,1.0,0.5,0.5
b948,183|184|36|37,question,en,0.0,1.0,0.5,0.5
b949,39|183|182|38,question,en,0.0,1.0,0.5,0.5
b950,50|183|182|24,question,en,0.0,1.0,0.5,0.5
b951,183|182|24|40,question,en,0.0,1.0,0.5,0.5
b953,181|184|31|32,question,en,0.0,1.0,0.5,0.5
b954,31|184|42|30|182,question,en,0.0,1.0,0.5,0.5
b955,184|24|23|182|25,question,en,0.0,1.0,0.5,0.5
b956,181|44|45|184,question,en,0.0,1.0,0.5,0.5
b957,183|184|27|36|37,question,en,0.0,1.0,0.5,0.5
b2844,98,question,en,0.0,1.0,0.5,0.5
b2845,100,question,en,0.0,1.0,0.5,0.5
b2847,84,question,en,0.0,1.0,0.5,0.5
b2848,101,question,en,0.0,1.0,0.5,0.5
b2849,100,question,en,0.0,1.0,0.5,0.5
b2850,91,question,en,0.0,1.0,0.5,0.5
b2851,101,question,en,0.0,1.0,0.5,0.5
b2852,101,question,en,0.0,1.0,0.5,0.5
b2853,102,question,en,0.0,1.0,0.5,0.5
b2858,76,question,en,0.0,1.0,0.5,0.5
b2859,76,question,en,0.0,1.0,0.5,0.5
b2868,83,question,en,0.0,1.0,0.5,0.5
b2871,84,question,en,0.0,1.0,0.5,0.5
b2872,98,question,en,0.0,1.0,0.5,0.5
b2874,86,question,en,0.0,1.0,0.5,0.5
b2875,83,question,en,0.0,1.0,0.5,0.5
b2876,103,question,en,0.0,1.0,0.5,0.5
